subj,session,trial,rt,object_response,category,condition,imagename
resnet101,1,249,0,bottle,bird,249,../stimuli/style-transfer-preprocessed-512\bird\bird1-knife3.png
resnet101,1,250,0,bottle,bird,250,../stimuli/style-transfer-preprocessed-512\bird\bird1-oven1.png
resnet101,1,251,0,bottle,bird,251,../stimuli/style-transfer-preprocessed-512\bird\bird1-truck1.png
resnet101,1,252,0,bottle,bird,252,../stimuli/style-transfer-preprocessed-512\bird\bird10-bear2.png
resnet101,1,253,0,bottle,bird,253,../stimuli/style-transfer-preprocessed-512\bird\bird10-bicycle1.png
resnet101,1,254,0,bottle,bird,254,../stimuli/style-transfer-preprocessed-512\bird\bird10-bird2.png
resnet101,1,255,0,knife,bird,255,../stimuli/style-transfer-preprocessed-512\bird\bird10-cat1.png
resnet101,1,256,0,bottle,bird,256,../stimuli/style-transfer-preprocessed-512\bird\bird10-chair1.png
resnet101,1,257,0,bottle,bird,257,../stimuli/style-transfer-preprocessed-512\bird\bird10-clock1.png
resnet101,1,258,0,bottle,bird,258,../stimuli/style-transfer-preprocessed-512\bird\bird10-elephant2.png
resnet101,1,259,0,bottle,bird,259,../stimuli/style-transfer-preprocessed-512\bird\bird2-airplane3.png
resnet101,1,260,0,bottle,bird,260,../stimuli/style-transfer-preprocessed-512\bird\bird2-bird2.png
resnet101,1,261,0,bottle,bird,261,../stimuli/style-transfer-preprocessed-512\bird\bird2-car3.png
resnet101,1,262,0,bottle,bird,262,../stimuli/style-transfer-preprocessed-512\bird\bird2-clock3.png
resnet101,1,263,0,bottle,bird,263,../stimuli/style-transfer-preprocessed-512\bird\bird2-dog2.png
resnet101,1,264,0,bottle,bird,264,../stimuli/style-transfer-preprocessed-512\bird\bird2-knife1.png
resnet101,1,265,0,bottle,bird,265,../stimuli/style-transfer-preprocessed-512\bird\bird3-bear3.png
resnet101,1,266,0,bottle,bird,266,../stimuli/style-transfer-preprocessed-512\bird\bird3-bird2.png
resnet101,1,267,0,bottle,bird,267,../stimuli/style-transfer-preprocessed-512\bird\bird3-boat3.png
resnet101,1,268,0,bottle,bird,268,../stimuli/style-transfer-preprocessed-512\bird\bird3-bottle2.png
resnet101,1,269,0,bottle,bird,269,../stimuli/style-transfer-preprocessed-512\bird\bird3-cat1.png
resnet101,1,270,0,bottle,bird,270,../stimuli/style-transfer-preprocessed-512\bird\bird3-dog1.png
resnet101,1,271,0,bottle,bird,271,../stimuli/style-transfer-preprocessed-512\bird\bird3-knife3.png
resnet101,1,272,0,bottle,bird,272,../stimuli/style-transfer-preprocessed-512\bird\bird3-oven1.png
resnet101,1,273,0,bottle,bird,273,../stimuli/style-transfer-preprocessed-512\bird\bird3-truck3.png
resnet101,1,274,0,knife,bird,274,../stimuli/style-transfer-preprocessed-512\bird\bird4-airplane1.png
resnet101,1,275,0,bottle,bird,275,../stimuli/style-transfer-preprocessed-512\bird\bird4-bicycle2.png
resnet101,1,276,0,bottle,bird,276,../stimuli/style-transfer-preprocessed-512\bird\bird4-cat3.png
resnet101,1,277,0,knife,bird,277,../stimuli/style-transfer-preprocessed-512\bird\bird4-clock1.png
resnet101,1,278,0,knife,bird,278,../stimuli/style-transfer-preprocessed-512\bird\bird4-dog3.png
resnet101,1,279,0,bottle,bird,279,../stimuli/style-transfer-preprocessed-512\bird\bird5-airplane3.png
resnet101,1,280,0,bottle,bird,280,../stimuli/style-transfer-preprocessed-512\bird\bird5-bear3.png
resnet101,1,281,0,bottle,bird,281,../stimuli/style-transfer-preprocessed-512\bird\bird5-bicycle1.png
resnet101,1,282,0,bottle,bird,282,../stimuli/style-transfer-preprocessed-512\bird\bird5-bird1.png
resnet101,1,283,0,knife,bird,283,../stimuli/style-transfer-preprocessed-512\bird\bird5-car2.png
resnet101,1,284,0,bottle,bird,284,../stimuli/style-transfer-preprocessed-512\bird\bird5-cat2.png
resnet101,1,285,0,bottle,bird,285,../stimuli/style-transfer-preprocessed-512\bird\bird5-chair1.png
resnet101,1,286,0,bottle,bird,286,../stimuli/style-transfer-preprocessed-512\bird\bird5-dog2.png
resnet101,1,287,0,bottle,bird,287,../stimuli/style-transfer-preprocessed-512\bird\bird5-keyboard2.png
resnet101,1,288,0,bottle,bird,288,../stimuli/style-transfer-preprocessed-512\bird\bird5-oven3.png
resnet101,1,289,0,knife,bird,289,../stimuli/style-transfer-preprocessed-512\bird\bird5-truck2.png
resnet101,1,290,0,bottle,bird,290,../stimuli/style-transfer-preprocessed-512\bird\bird6-airplane2.png
resnet101,1,291,0,knife,bird,291,../stimuli/style-transfer-preprocessed-512\bird\bird6-boat2.png
resnet101,1,292,0,bottle,bird,292,../stimuli/style-transfer-preprocessed-512\bird\bird6-bottle3.png
resnet101,1,293,0,bottle,bird,293,../stimuli/style-transfer-preprocessed-512\bird\bird6-car3.png
resnet101,1,294,0,bottle,bird,294,../stimuli/style-transfer-preprocessed-512\bird\bird6-elephant2.png
resnet101,1,295,0,knife,bird,295,../stimuli/style-transfer-preprocessed-512\bird\bird6-oven1.png
resnet101,1,296,0,bottle,bird,296,../stimuli/style-transfer-preprocessed-512\bird\bird6-truck2.png
resnet101,1,297,0,bottle,bird,297,../stimuli/style-transfer-preprocessed-512\bird\bird7-bird2.png
resnet101,1,298,0,bottle,bird,298,../stimuli/style-transfer-preprocessed-512\bird\bird7-boat1.png
resnet101,1,299,0,knife,bird,299,../stimuli/style-transfer-preprocessed-512\bird\bird7-bottle1.png
resnet101,1,300,0,bottle,bird,300,../stimuli/style-transfer-preprocessed-512\bird\bird7-car2.png
resnet101,1,301,0,bottle,bird,301,../stimuli/style-transfer-preprocessed-512\bird\bird7-cat3.png
resnet101,1,302,0,knife,bird,302,../stimuli/style-transfer-preprocessed-512\bird\bird7-keyboard3.png
resnet101,1,303,0,knife,bird,303,../stimuli/style-transfer-preprocessed-512\bird\bird7-knife2.png
resnet101,1,304,0,bottle,bird,304,../stimuli/style-transfer-preprocessed-512\bird\bird7-oven3.png
resnet101,1,305,0,bottle,bird,305,../stimuli/style-transfer-preprocessed-512\bird\bird7-truck2.png
resnet101,1,306,0,bottle,bird,306,../stimuli/style-transfer-preprocessed-512\bird\bird8-boat3.png
resnet101,1,307,0,bottle,bird,307,../stimuli/style-transfer-preprocessed-512\bird\bird8-bottle1.png
resnet101,1,308,0,bottle,bird,308,../stimuli/style-transfer-preprocessed-512\bird\bird8-car2.png
resnet101,1,309,0,bottle,bird,309,../stimuli/style-transfer-preprocessed-512\bird\bird8-chair1.png
resnet101,1,310,0,bottle,bird,310,../stimuli/style-transfer-preprocessed-512\bird\bird8-clock1.png
resnet101,1,311,0,bottle,bird,311,../stimuli/style-transfer-preprocessed-512\bird\bird8-elephant1.png
resnet101,1,312,0,bottle,bird,312,../stimuli/style-transfer-preprocessed-512\bird\bird8-keyboard2.png
resnet101,1,313,0,knife,bird,313,../stimuli/style-transfer-preprocessed-512\bird\bird8-knife2.png
resnet101,1,314,0,bottle,bird,314,../stimuli/style-transfer-preprocessed-512\bird\bird9-bear3.png
resnet101,1,315,0,bottle,bird,315,../stimuli/style-transfer-preprocessed-512\bird\bird9-bicycle3.png
resnet101,1,316,0,bottle,bird,316,../stimuli/style-transfer-preprocessed-512\bird\bird9-bottle3.png
resnet101,1,317,0,bottle,bird,317,../stimuli/style-transfer-preprocessed-512\bird\bird9-chair1.png
resnet101,1,318,0,bottle,bird,318,../stimuli/style-transfer-preprocessed-512\bird\bird9-dog2.png
resnet101,1,319,0,bottle,bird,319,../stimuli/style-transfer-preprocessed-512\bird\bird9-elephant2.png
resnet101,1,320,0,bottle,bird,320,../stimuli/style-transfer-preprocessed-512\bird\bird9-keyboard1.png
resnet101,1,321,0,bottle,boat,321,../stimuli/style-transfer-preprocessed-512\boat\boat1-bear1.png
resnet101,1,322,0,bottle,boat,322,../stimuli/style-transfer-preprocessed-512\boat\boat1-bicycle2.png
resnet101,1,323,0,bottle,boat,323,../stimuli/style-transfer-preprocessed-512\boat\boat1-bird3.png
resnet101,1,324,0,bottle,boat,324,../stimuli/style-transfer-preprocessed-512\boat\boat1-car2.png
resnet101,1,325,0,bottle,boat,325,../stimuli/style-transfer-preprocessed-512\boat\boat1-chair3.png
resnet101,1,326,0,bottle,boat,326,../stimuli/style-transfer-preprocessed-512\boat\boat1-elephant3.png
resnet101,1,327,0,bottle,boat,327,../stimuli/style-transfer-preprocessed-512\boat\boat1-keyboard3.png
resnet101,1,328,0,bottle,boat,328,../stimuli/style-transfer-preprocessed-512\boat\boat1-oven1.png
resnet101,1,329,0,bottle,boat,329,../stimuli/style-transfer-preprocessed-512\boat\boat1-truck3.png
resnet101,1,330,0,bottle,boat,330,../stimuli/style-transfer-preprocessed-512\boat\boat10-bear3.png
resnet101,1,331,0,bottle,boat,331,../stimuli/style-transfer-preprocessed-512\boat\boat10-boat3.png
resnet101,1,332,0,bottle,boat,332,../stimuli/style-transfer-preprocessed-512\boat\boat10-cat1.png
resnet101,1,333,0,bottle,boat,333,../stimuli/style-transfer-preprocessed-512\boat\boat10-oven1.png
resnet101,1,334,0,bottle,boat,334,../stimuli/style-transfer-preprocessed-512\boat\boat10-truck1.png
resnet101,1,335,0,bottle,boat,335,../stimuli/style-transfer-preprocessed-512\boat\boat2-airplane1.png
resnet101,1,336,0,bottle,boat,336,../stimuli/style-transfer-preprocessed-512\boat\boat2-bear3.png
resnet101,1,337,0,bottle,boat,337,../stimuli/style-transfer-preprocessed-512\boat\boat2-bird1.png
resnet101,1,338,0,bottle,boat,338,../stimuli/style-transfer-preprocessed-512\boat\boat2-bottle2.png
resnet101,1,339,0,bottle,boat,339,../stimuli/style-transfer-preprocessed-512\boat\boat2-keyboard1.png
resnet101,1,340,0,bottle,boat,340,../stimuli/style-transfer-preprocessed-512\boat\boat2-oven3.png
resnet101,1,341,0,bottle,boat,341,../stimuli/style-transfer-preprocessed-512\boat\boat3-airplane2.png
resnet101,1,342,0,bottle,boat,342,../stimuli/style-transfer-preprocessed-512\boat\boat3-bicycle2.png
resnet101,1,343,0,bottle,boat,343,../stimuli/style-transfer-preprocessed-512\boat\boat3-car3.png
resnet101,1,344,0,bottle,boat,344,../stimuli/style-transfer-preprocessed-512\boat\boat3-cat3.png
resnet101,1,345,0,bottle,boat,345,../stimuli/style-transfer-preprocessed-512\boat\boat3-chair3.png
resnet101,1,346,0,bottle,boat,346,../stimuli/style-transfer-preprocessed-512\boat\boat3-clock3.png
resnet101,1,347,0,bottle,boat,347,../stimuli/style-transfer-preprocessed-512\boat\boat3-dog3.png
resnet101,1,348,0,bottle,boat,348,../stimuli/style-transfer-preprocessed-512\boat\boat3-keyboard2.png
resnet101,1,349,0,bottle,boat,349,../stimuli/style-transfer-preprocessed-512\boat\boat4-bicycle3.png
resnet101,1,350,0,bottle,boat,350,../stimuli/style-transfer-preprocessed-512\boat\boat4-bird1.png
resnet101,1,351,0,bottle,boat,351,../stimuli/style-transfer-preprocessed-512\boat\boat4-boat3.png
resnet101,1,352,0,bottle,boat,352,../stimuli/style-transfer-preprocessed-512\boat\boat4-bottle2.png
resnet101,1,353,0,bottle,boat,353,../stimuli/style-transfer-preprocessed-512\boat\boat4-car3.png
resnet101,1,354,0,bottle,boat,354,../stimuli/style-transfer-preprocessed-512\boat\boat4-chair2.png
resnet101,1,355,0,bottle,boat,355,../stimuli/style-transfer-preprocessed-512\boat\boat4-dog2.png
resnet101,1,356,0,knife,boat,356,../stimuli/style-transfer-preprocessed-512\boat\boat4-elephant2.png
resnet101,1,357,0,knife,boat,357,../stimuli/style-transfer-preprocessed-512\boat\boat4-knife2.png
resnet101,1,358,0,bottle,boat,358,../stimuli/style-transfer-preprocessed-512\boat\boat5-airplane1.png
resnet101,1,359,0,bottle,boat,359,../stimuli/style-transfer-preprocessed-512\boat\boat5-bicycle3.png
resnet101,1,360,0,bottle,boat,360,../stimuli/style-transfer-preprocessed-512\boat\boat5-boat3.png
resnet101,1,361,0,bottle,boat,361,../stimuli/style-transfer-preprocessed-512\boat\boat5-car3.png
resnet101,1,362,0,bottle,boat,362,../stimuli/style-transfer-preprocessed-512\boat\boat5-clock3.png
resnet101,1,363,0,bottle,boat,363,../stimuli/style-transfer-preprocessed-512\boat\boat5-knife2.png
resnet101,1,364,0,bottle,boat,364,../stimuli/style-transfer-preprocessed-512\boat\boat6-airplane2.png
resnet101,1,365,0,bottle,boat,365,../stimuli/style-transfer-preprocessed-512\boat\boat6-bear1.png
resnet101,1,366,0,bottle,boat,366,../stimuli/style-transfer-preprocessed-512\boat\boat6-bicycle2.png
resnet101,1,367,0,bottle,boat,367,../stimuli/style-transfer-preprocessed-512\boat\boat6-bottle2.png
resnet101,1,368,0,bottle,boat,368,../stimuli/style-transfer-preprocessed-512\boat\boat6-car1.png
resnet101,1,369,0,bottle,boat,369,../stimuli/style-transfer-preprocessed-512\boat\boat6-cat1.png
resnet101,1,370,0,bottle,boat,370,../stimuli/style-transfer-preprocessed-512\boat\boat6-clock2.png
resnet101,1,371,0,bottle,boat,371,../stimuli/style-transfer-preprocessed-512\boat\boat6-dog1.png
resnet101,1,372,0,bottle,boat,372,../stimuli/style-transfer-preprocessed-512\boat\boat6-elephant2.png
resnet101,1,373,0,bottle,boat,373,../stimuli/style-transfer-preprocessed-512\boat\boat6-knife2.png
resnet101,1,374,0,knife,boat,374,../stimuli/style-transfer-preprocessed-512\boat\boat6-truck3.png
resnet101,1,375,0,knife,boat,375,../stimuli/style-transfer-preprocessed-512\boat\boat7-boat2.png
resnet101,1,376,0,knife,boat,376,../stimuli/style-transfer-preprocessed-512\boat\boat7-bottle1.png
resnet101,1,377,0,bottle,boat,377,../stimuli/style-transfer-preprocessed-512\boat\boat7-cat3.png
resnet101,1,378,0,knife,boat,378,../stimuli/style-transfer-preprocessed-512\boat\boat7-chair1.png
resnet101,1,379,0,bottle,boat,379,../stimuli/style-transfer-preprocessed-512\boat\boat7-clock3.png
resnet101,1,380,0,bottle,boat,380,../stimuli/style-transfer-preprocessed-512\boat\boat7-elephant3.png
resnet101,1,381,0,bottle,boat,381,../stimuli/style-transfer-preprocessed-512\boat\boat7-keyboard3.png
resnet101,1,382,0,bottle,boat,382,../stimuli/style-transfer-preprocessed-512\boat\boat7-oven3.png
resnet101,1,383,0,bottle,boat,383,../stimuli/style-transfer-preprocessed-512\boat\boat7-truck2.png
resnet101,1,384,0,bottle,boat,384,../stimuli/style-transfer-preprocessed-512\boat\boat8-bird2.png
resnet101,1,385,0,bottle,boat,385,../stimuli/style-transfer-preprocessed-512\boat\boat8-bottle1.png
resnet101,1,386,0,bottle,boat,386,../stimuli/style-transfer-preprocessed-512\boat\boat8-dog3.png
resnet101,1,387,0,bottle,boat,387,../stimuli/style-transfer-preprocessed-512\boat\boat8-elephant1.png
resnet101,1,388,0,bottle,boat,388,../stimuli/style-transfer-preprocessed-512\boat\boat8-knife1.png
resnet101,1,389,0,bottle,boat,389,../stimuli/style-transfer-preprocessed-512\boat\boat8-oven1.png
resnet101,1,390,0,bottle,boat,390,../stimuli/style-transfer-preprocessed-512\boat\boat8-truck2.png
resnet101,1,391,0,bottle,boat,391,../stimuli/style-transfer-preprocessed-512\boat\boat9-airplane2.png
resnet101,1,392,0,bottle,boat,392,../stimuli/style-transfer-preprocessed-512\boat\boat9-bear3.png
resnet101,1,393,0,bottle,boat,393,../stimuli/style-transfer-preprocessed-512\boat\boat9-bird1.png
resnet101,1,394,0,bottle,boat,394,../stimuli/style-transfer-preprocessed-512\boat\boat9-boat3.png
resnet101,1,395,0,bottle,boat,395,../stimuli/style-transfer-preprocessed-512\boat\boat9-cat3.png
resnet101,1,396,0,bottle,boat,396,../stimuli/style-transfer-preprocessed-512\boat\boat9-chair2.png
resnet101,1,397,0,bottle,boat,397,../stimuli/style-transfer-preprocessed-512\boat\boat9-clock1.png
resnet101,1,398,0,bottle,boat,398,../stimuli/style-transfer-preprocessed-512\boat\boat9-dog2.png
resnet101,1,399,0,bottle,boat,399,../stimuli/style-transfer-preprocessed-512\boat\boat9-keyboard2.png
resnet101,1,400,0,bottle,boat,400,../stimuli/style-transfer-preprocessed-512\boat\boat9-knife2.png
resnet101,1,401,0,knife,bottle,401,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-bear1.png
resnet101,1,402,0,bottle,bottle,402,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-bird3.png
resnet101,1,403,0,bottle,bottle,403,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-car1.png
resnet101,1,404,0,bottle,bottle,404,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-cat3.png
resnet101,1,405,0,bottle,bottle,405,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-chair2.png
resnet101,1,406,0,bottle,bottle,406,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-clock1.png
resnet101,1,407,0,bottle,bottle,407,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-dog2.png
resnet101,1,408,0,knife,bottle,408,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-keyboard3.png
resnet101,1,409,0,bottle,bottle,409,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-bear2.png
resnet101,1,410,0,bottle,bottle,410,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-boat3.png
resnet101,1,411,0,bottle,bottle,411,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-car1.png
resnet101,1,412,0,bottle,bottle,412,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-clock2.png
resnet101,1,413,0,bottle,bottle,413,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-dog1.png
resnet101,1,414,0,bottle,bottle,414,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-truck3.png
resnet101,1,415,0,bottle,bottle,415,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-bottle3.png
resnet101,1,416,0,bottle,bottle,416,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-car2.png
resnet101,1,417,0,bottle,bottle,417,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-chair3.png
resnet101,1,418,0,bottle,bottle,418,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-clock1.png
resnet101,1,419,0,bottle,bottle,419,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-elephant1.png
resnet101,1,420,0,bottle,bottle,420,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-knife3.png
resnet101,1,421,0,bottle,bottle,421,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-airplane2.png
resnet101,1,422,0,bottle,bottle,422,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bear2.png
resnet101,1,423,0,bottle,bottle,423,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bicycle3.png
resnet101,1,424,0,bottle,bottle,424,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bird1.png
resnet101,1,425,0,bottle,bottle,425,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-boat3.png
resnet101,1,426,0,bottle,bottle,426,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bottle3.png
resnet101,1,427,0,bottle,bottle,427,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-cat3.png
resnet101,1,428,0,bottle,bottle,428,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-chair3.png
resnet101,1,429,0,bottle,bottle,429,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-knife3.png
resnet101,1,430,0,clock,bottle,430,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-airplane1.png
resnet101,1,431,0,bottle,bottle,431,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-bicycle1.png
resnet101,1,432,0,bottle,bottle,432,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-car3.png
resnet101,1,433,0,bottle,bottle,433,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-dog2.png
resnet101,1,434,0,bottle,bottle,434,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-oven2.png
resnet101,1,435,0,bottle,bottle,435,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-truck1.png
resnet101,1,436,0,bottle,bottle,436,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-airplane1.png
resnet101,1,437,0,bottle,bottle,437,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-bird3.png
resnet101,1,438,0,bottle,bottle,438,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-boat1.png
resnet101,1,439,0,bottle,bottle,439,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-cat1.png
resnet101,1,440,0,bottle,bottle,440,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-chair1.png
resnet101,1,441,0,bottle,bottle,441,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-clock3.png
resnet101,1,442,0,bottle,bottle,442,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-elephant1.png
resnet101,1,443,0,bottle,bottle,443,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-keyboard2.png
resnet101,1,444,0,bottle,bottle,444,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-knife1.png
resnet101,1,445,0,bottle,bottle,445,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-oven2.png
resnet101,1,446,0,bottle,bottle,446,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-truck1.png
resnet101,1,447,0,bottle,bottle,447,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-airplane1.png
resnet101,1,448,0,bottle,bottle,448,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bear2.png
resnet101,1,449,0,bottle,bottle,449,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bicycle3.png
resnet101,1,450,0,bottle,bottle,450,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bird1.png
resnet101,1,451,0,bottle,bottle,451,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-boat3.png
resnet101,1,452,0,bottle,bottle,452,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bottle3.png
resnet101,1,453,0,bottle,bottle,453,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-chair2.png
resnet101,1,454,0,bottle,bottle,454,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-dog3.png
resnet101,1,455,0,bottle,bottle,455,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-knife3.png
resnet101,1,456,0,bottle,bottle,456,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-oven3.png
resnet101,1,457,0,bottle,bottle,457,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-airplane3.png
resnet101,1,458,0,bottle,bottle,458,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-bear1.png
resnet101,1,459,0,bottle,bottle,459,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-boat3.png
resnet101,1,460,0,bottle,bottle,460,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-cat2.png
resnet101,1,461,0,bottle,bottle,461,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-clock1.png
resnet101,1,462,0,bottle,bottle,462,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-elephant2.png
resnet101,1,463,0,bottle,bottle,463,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-keyboard2.png
resnet101,1,464,0,bottle,bottle,464,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-oven2.png
resnet101,1,465,0,bottle,bottle,465,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-truck2.png
resnet101,1,466,0,bottle,bottle,466,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-bicycle1.png
resnet101,1,467,0,bottle,bottle,467,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-bird1.png
resnet101,1,468,0,bottle,bottle,468,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-bottle3.png
resnet101,1,469,0,bottle,bottle,469,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-dog2.png
resnet101,1,470,0,bottle,bottle,470,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-elephant3.png
resnet101,1,471,0,bottle,bottle,471,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-keyboard3.png
resnet101,1,472,0,bottle,bottle,472,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-knife1.png
resnet101,1,473,0,bottle,bottle,473,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-bicycle1.png
resnet101,1,474,0,bottle,bottle,474,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-bottle1.png
resnet101,1,475,0,bottle,bottle,475,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-car3.png
resnet101,1,476,0,bottle,bottle,476,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-cat2.png
resnet101,1,477,0,bottle,bottle,477,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-elephant2.png
resnet101,1,478,0,bottle,bottle,478,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-keyboard1.png
resnet101,1,479,0,bottle,bottle,479,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-oven2.png
resnet101,1,480,0,bottle,bottle,480,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-truck1.png
resnet101,1,481,0,bottle,car,481,../stimuli/style-transfer-preprocessed-512\car\car1-airplane1.png
resnet101,1,482,0,bottle,car,482,../stimuli/style-transfer-preprocessed-512\car\car1-car2.png
resnet101,1,483,0,bottle,car,483,../stimuli/style-transfer-preprocessed-512\car\car1-chair3.png
resnet101,1,484,0,bottle,car,484,../stimuli/style-transfer-preprocessed-512\car\car1-clock2.png
resnet101,1,485,0,bottle,car,485,../stimuli/style-transfer-preprocessed-512\car\car1-dog2.png
resnet101,1,486,0,bottle,car,486,../stimuli/style-transfer-preprocessed-512\car\car1-keyboard2.png
resnet101,1,487,0,bottle,car,487,../stimuli/style-transfer-preprocessed-512\car\car1-oven3.png
resnet101,1,488,0,bottle,car,488,../stimuli/style-transfer-preprocessed-512\car\car10-bicycle2.png
resnet101,1,489,0,bottle,car,489,../stimuli/style-transfer-preprocessed-512\car\car10-bottle3.png
resnet101,1,490,0,bottle,car,490,../stimuli/style-transfer-preprocessed-512\car\car10-car1.png
resnet101,1,491,0,bottle,car,491,../stimuli/style-transfer-preprocessed-512\car\car10-chair1.png
resnet101,1,492,0,bottle,car,492,../stimuli/style-transfer-preprocessed-512\car\car10-dog1.png
resnet101,1,493,0,bottle,car,493,../stimuli/style-transfer-preprocessed-512\car\car10-elephant2.png
resnet101,1,494,0,bottle,car,494,../stimuli/style-transfer-preprocessed-512\car\car10-keyboard2.png
resnet101,1,495,0,bottle,car,495,../stimuli/style-transfer-preprocessed-512\car\car2-bird3.png
resnet101,1,496,0,bottle,car,496,../stimuli/style-transfer-preprocessed-512\car\car2-car3.png
resnet101,1,497,0,bottle,car,497,../stimuli/style-transfer-preprocessed-512\car\car2-cat3.png
resnet101,1,498,0,bottle,car,498,../stimuli/style-transfer-preprocessed-512\car\car2-chair1.png
resnet101,1,499,0,bottle,car,499,../stimuli/style-transfer-preprocessed-512\car\car2-knife3.png
resnet101,1,500,0,bottle,car,500,../stimuli/style-transfer-preprocessed-512\car\car3-airplane3.png
resnet101,1,501,0,bottle,car,501,../stimuli/style-transfer-preprocessed-512\car\car3-bird2.png
resnet101,1,502,0,bottle,car,502,../stimuli/style-transfer-preprocessed-512\car\car3-boat1.png
resnet101,1,503,0,bottle,car,503,../stimuli/style-transfer-preprocessed-512\car\car3-bottle3.png
resnet101,1,504,0,bottle,car,504,../stimuli/style-transfer-preprocessed-512\car\car3-dog2.png
resnet101,1,505,0,bottle,car,505,../stimuli/style-transfer-preprocessed-512\car\car3-elephant3.png
resnet101,1,506,0,bottle,car,506,../stimuli/style-transfer-preprocessed-512\car\car3-oven3.png
resnet101,1,507,0,knife,car,507,../stimuli/style-transfer-preprocessed-512\car\car3-truck1.png
