subj,session,trial,rt,object_response,category,condition,imagename
googlenet,1,251,0,knife,bird,251,../stimuli/style-transfer-preprocessed-512\bird\bird1-truck1.png
googlenet,1,252,0,bottle,bird,252,../stimuli/style-transfer-preprocessed-512\bird\bird10-bear2.png
googlenet,1,253,0,clock,bird,253,../stimuli/style-transfer-preprocessed-512\bird\bird10-bicycle1.png
googlenet,1,254,0,knife,bird,254,../stimuli/style-transfer-preprocessed-512\bird\bird10-bird2.png
googlenet,1,255,0,knife,bird,255,../stimuli/style-transfer-preprocessed-512\bird\bird10-cat1.png
googlenet,1,256,0,chair,bird,256,../stimuli/style-transfer-preprocessed-512\bird\bird10-chair1.png
googlenet,1,257,0,bottle,bird,257,../stimuli/style-transfer-preprocessed-512\bird\bird10-clock1.png
googlenet,1,258,0,knife,bird,258,../stimuli/style-transfer-preprocessed-512\bird\bird10-elephant2.png
googlenet,1,259,0,knife,bird,259,../stimuli/style-transfer-preprocessed-512\bird\bird2-airplane3.png
googlenet,1,260,0,bottle,bird,260,../stimuli/style-transfer-preprocessed-512\bird\bird2-bird2.png
googlenet,1,261,0,bottle,bird,261,../stimuli/style-transfer-preprocessed-512\bird\bird2-car3.png
googlenet,1,262,0,bottle,bird,262,../stimuli/style-transfer-preprocessed-512\bird\bird2-clock3.png
googlenet,1,263,0,bottle,bird,263,../stimuli/style-transfer-preprocessed-512\bird\bird2-dog2.png
googlenet,1,264,0,knife,bird,264,../stimuli/style-transfer-preprocessed-512\bird\bird2-knife1.png
googlenet,1,265,0,airplane,bird,265,../stimuli/style-transfer-preprocessed-512\bird\bird3-bear3.png
googlenet,1,266,0,chair,bird,266,../stimuli/style-transfer-preprocessed-512\bird\bird3-bird2.png
googlenet,1,267,0,knife,bird,267,../stimuli/style-transfer-preprocessed-512\bird\bird3-boat3.png
googlenet,1,268,0,clock,bird,268,../stimuli/style-transfer-preprocessed-512\bird\bird3-bottle2.png
googlenet,1,269,0,knife,bird,269,../stimuli/style-transfer-preprocessed-512\bird\bird3-cat1.png
googlenet,1,270,0,oven,bird,270,../stimuli/style-transfer-preprocessed-512\bird\bird3-dog1.png
googlenet,1,271,0,bottle,bird,271,../stimuli/style-transfer-preprocessed-512\bird\bird3-knife3.png
googlenet,1,272,0,bottle,bird,272,../stimuli/style-transfer-preprocessed-512\bird\bird3-oven1.png
googlenet,1,273,0,bottle,bird,273,../stimuli/style-transfer-preprocessed-512\bird\bird3-truck3.png
googlenet,1,274,0,knife,bird,274,../stimuli/style-transfer-preprocessed-512\bird\bird4-airplane1.png
googlenet,1,275,0,knife,bird,275,../stimuli/style-transfer-preprocessed-512\bird\bird4-bicycle2.png
googlenet,1,276,0,knife,bird,276,../stimuli/style-transfer-preprocessed-512\bird\bird4-cat3.png
googlenet,1,277,0,knife,bird,277,../stimuli/style-transfer-preprocessed-512\bird\bird4-clock1.png
googlenet,1,278,0,bottle,bird,278,../stimuli/style-transfer-preprocessed-512\bird\bird4-dog3.png
googlenet,1,279,0,elephant,bird,279,../stimuli/style-transfer-preprocessed-512\bird\bird5-airplane3.png
googlenet,1,280,0,oven,bird,280,../stimuli/style-transfer-preprocessed-512\bird\bird5-bear3.png
googlenet,1,281,0,bottle,bird,281,../stimuli/style-transfer-preprocessed-512\bird\bird5-bicycle1.png
googlenet,1,282,0,truck,bird,282,../stimuli/style-transfer-preprocessed-512\bird\bird5-bird1.png
googlenet,1,283,0,knife,bird,283,../stimuli/style-transfer-preprocessed-512\bird\bird5-car2.png
googlenet,1,284,0,clock,bird,284,../stimuli/style-transfer-preprocessed-512\bird\bird5-cat2.png
googlenet,1,285,0,knife,bird,285,../stimuli/style-transfer-preprocessed-512\bird\bird5-chair1.png
googlenet,1,286,0,knife,bird,286,../stimuli/style-transfer-preprocessed-512\bird\bird5-dog2.png
googlenet,1,287,0,bottle,bird,287,../stimuli/style-transfer-preprocessed-512\bird\bird5-keyboard2.png
googlenet,1,288,0,clock,bird,288,../stimuli/style-transfer-preprocessed-512\bird\bird5-oven3.png
googlenet,1,289,0,clock,bird,289,../stimuli/style-transfer-preprocessed-512\bird\bird5-truck2.png
googlenet,1,290,0,elephant,bird,290,../stimuli/style-transfer-preprocessed-512\bird\bird6-airplane2.png
googlenet,1,291,0,knife,bird,291,../stimuli/style-transfer-preprocessed-512\bird\bird6-boat2.png
googlenet,1,292,0,knife,bird,292,../stimuli/style-transfer-preprocessed-512\bird\bird6-bottle3.png
googlenet,1,293,0,bottle,bird,293,../stimuli/style-transfer-preprocessed-512\bird\bird6-car3.png
googlenet,1,294,0,oven,bird,294,../stimuli/style-transfer-preprocessed-512\bird\bird6-elephant2.png
googlenet,1,295,0,chair,bird,295,../stimuli/style-transfer-preprocessed-512\bird\bird6-oven1.png
googlenet,1,296,0,bottle,bird,296,../stimuli/style-transfer-preprocessed-512\bird\bird6-truck2.png
googlenet,1,297,0,clock,bird,297,../stimuli/style-transfer-preprocessed-512\bird\bird7-bird2.png
googlenet,1,298,0,elephant,bird,298,../stimuli/style-transfer-preprocessed-512\bird\bird7-boat1.png
googlenet,1,299,0,elephant,bird,299,../stimuli/style-transfer-preprocessed-512\bird\bird7-bottle1.png
googlenet,1,300,0,chair,bird,300,../stimuli/style-transfer-preprocessed-512\bird\bird7-car2.png
googlenet,1,301,0,knife,bird,301,../stimuli/style-transfer-preprocessed-512\bird\bird7-cat3.png
googlenet,1,302,0,oven,bird,302,../stimuli/style-transfer-preprocessed-512\bird\bird7-keyboard3.png
googlenet,1,303,0,clock,bird,303,../stimuli/style-transfer-preprocessed-512\bird\bird7-knife2.png
googlenet,1,304,0,bottle,bird,304,../stimuli/style-transfer-preprocessed-512\bird\bird7-oven3.png
googlenet,1,305,0,knife,bird,305,../stimuli/style-transfer-preprocessed-512\bird\bird7-truck2.png
googlenet,1,306,0,oven,bird,306,../stimuli/style-transfer-preprocessed-512\bird\bird8-boat3.png
googlenet,1,307,0,bottle,bird,307,../stimuli/style-transfer-preprocessed-512\bird\bird8-bottle1.png
googlenet,1,308,0,knife,bird,308,../stimuli/style-transfer-preprocessed-512\bird\bird8-car2.png
googlenet,1,309,0,knife,bird,309,../stimuli/style-transfer-preprocessed-512\bird\bird8-chair1.png
googlenet,1,310,0,airplane,bird,310,../stimuli/style-transfer-preprocessed-512\bird\bird8-clock1.png
googlenet,1,311,0,chair,bird,311,../stimuli/style-transfer-preprocessed-512\bird\bird8-elephant1.png
googlenet,1,312,0,bottle,bird,312,../stimuli/style-transfer-preprocessed-512\bird\bird8-keyboard2.png
googlenet,1,313,0,keyboard,bird,313,../stimuli/style-transfer-preprocessed-512\bird\bird8-knife2.png
googlenet,1,314,0,bicycle,bird,314,../stimuli/style-transfer-preprocessed-512\bird\bird9-bear3.png
googlenet,1,315,0,chair,bird,315,../stimuli/style-transfer-preprocessed-512\bird\bird9-bicycle3.png
googlenet,1,316,0,truck,bird,316,../stimuli/style-transfer-preprocessed-512\bird\bird9-bottle3.png
googlenet,1,317,0,bottle,bird,317,../stimuli/style-transfer-preprocessed-512\bird\bird9-chair1.png
googlenet,1,318,0,elephant,bird,318,../stimuli/style-transfer-preprocessed-512\bird\bird9-dog2.png
googlenet,1,319,0,elephant,bird,319,../stimuli/style-transfer-preprocessed-512\bird\bird9-elephant2.png
googlenet,1,320,0,oven,bird,320,../stimuli/style-transfer-preprocessed-512\bird\bird9-keyboard1.png
googlenet,1,321,0,chair,boat,321,../stimuli/style-transfer-preprocessed-512\boat\boat1-bear1.png
googlenet,1,322,0,keyboard,boat,322,../stimuli/style-transfer-preprocessed-512\boat\boat1-bicycle2.png
googlenet,1,323,0,bottle,boat,323,../stimuli/style-transfer-preprocessed-512\boat\boat1-bird3.png
googlenet,1,324,0,knife,boat,324,../stimuli/style-transfer-preprocessed-512\boat\boat1-car2.png
googlenet,1,325,0,bottle,boat,325,../stimuli/style-transfer-preprocessed-512\boat\boat1-chair3.png
googlenet,1,326,0,oven,boat,326,../stimuli/style-transfer-preprocessed-512\boat\boat1-elephant3.png
googlenet,1,327,0,keyboard,boat,327,../stimuli/style-transfer-preprocessed-512\boat\boat1-keyboard3.png
googlenet,1,328,0,clock,boat,328,../stimuli/style-transfer-preprocessed-512\boat\boat1-oven1.png
googlenet,1,329,0,knife,boat,329,../stimuli/style-transfer-preprocessed-512\boat\boat1-truck3.png
googlenet,1,330,0,knife,boat,330,../stimuli/style-transfer-preprocessed-512\boat\boat10-bear3.png
googlenet,1,331,0,keyboard,boat,331,../stimuli/style-transfer-preprocessed-512\boat\boat10-boat3.png
googlenet,1,332,0,cat,boat,332,../stimuli/style-transfer-preprocessed-512\boat\boat10-cat1.png
googlenet,1,333,0,bottle,boat,333,../stimuli/style-transfer-preprocessed-512\boat\boat10-oven1.png
googlenet,1,334,0,oven,boat,334,../stimuli/style-transfer-preprocessed-512\boat\boat10-truck1.png
googlenet,1,335,0,knife,boat,335,../stimuli/style-transfer-preprocessed-512\boat\boat2-airplane1.png
googlenet,1,336,0,airplane,boat,336,../stimuli/style-transfer-preprocessed-512\boat\boat2-bear3.png
googlenet,1,337,0,chair,boat,337,../stimuli/style-transfer-preprocessed-512\boat\boat2-bird1.png
googlenet,1,338,0,clock,boat,338,../stimuli/style-transfer-preprocessed-512\boat\boat2-bottle2.png
googlenet,1,339,0,elephant,boat,339,../stimuli/style-transfer-preprocessed-512\boat\boat2-keyboard1.png
googlenet,1,340,0,bottle,boat,340,../stimuli/style-transfer-preprocessed-512\boat\boat2-oven3.png
googlenet,1,341,0,clock,boat,341,../stimuli/style-transfer-preprocessed-512\boat\boat3-airplane2.png
googlenet,1,342,0,knife,boat,342,../stimuli/style-transfer-preprocessed-512\boat\boat3-bicycle2.png
googlenet,1,343,0,knife,boat,343,../stimuli/style-transfer-preprocessed-512\boat\boat3-car3.png
googlenet,1,344,0,clock,boat,344,../stimuli/style-transfer-preprocessed-512\boat\boat3-cat3.png
googlenet,1,345,0,bottle,boat,345,../stimuli/style-transfer-preprocessed-512\boat\boat3-chair3.png
googlenet,1,346,0,knife,boat,346,../stimuli/style-transfer-preprocessed-512\boat\boat3-clock3.png
googlenet,1,347,0,knife,boat,347,../stimuli/style-transfer-preprocessed-512\boat\boat3-dog3.png
googlenet,1,348,0,clock,boat,348,../stimuli/style-transfer-preprocessed-512\boat\boat3-keyboard2.png
googlenet,1,349,0,keyboard,boat,349,../stimuli/style-transfer-preprocessed-512\boat\boat4-bicycle3.png
googlenet,1,350,0,clock,boat,350,../stimuli/style-transfer-preprocessed-512\boat\boat4-bird1.png
googlenet,1,351,0,bottle,boat,351,../stimuli/style-transfer-preprocessed-512\boat\boat4-boat3.png
googlenet,1,352,0,clock,boat,352,../stimuli/style-transfer-preprocessed-512\boat\boat4-bottle2.png
googlenet,1,353,0,oven,boat,353,../stimuli/style-transfer-preprocessed-512\boat\boat4-car3.png
googlenet,1,354,0,bottle,boat,354,../stimuli/style-transfer-preprocessed-512\boat\boat4-chair2.png
googlenet,1,355,0,clock,boat,355,../stimuli/style-transfer-preprocessed-512\boat\boat4-dog2.png
googlenet,1,356,0,elephant,boat,356,../stimuli/style-transfer-preprocessed-512\boat\boat4-elephant2.png
googlenet,1,357,0,clock,boat,357,../stimuli/style-transfer-preprocessed-512\boat\boat4-knife2.png
googlenet,1,358,0,knife,boat,358,../stimuli/style-transfer-preprocessed-512\boat\boat5-airplane1.png
googlenet,1,359,0,knife,boat,359,../stimuli/style-transfer-preprocessed-512\boat\boat5-bicycle3.png
googlenet,1,360,0,oven,boat,360,../stimuli/style-transfer-preprocessed-512\boat\boat5-boat3.png
googlenet,1,361,0,dog,boat,361,../stimuli/style-transfer-preprocessed-512\boat\boat5-car3.png
googlenet,1,362,0,oven,boat,362,../stimuli/style-transfer-preprocessed-512\boat\boat5-clock3.png
googlenet,1,363,0,elephant,boat,363,../stimuli/style-transfer-preprocessed-512\boat\boat5-knife2.png
googlenet,1,364,0,car,boat,364,../stimuli/style-transfer-preprocessed-512\boat\boat6-airplane2.png
googlenet,1,365,0,oven,boat,365,../stimuli/style-transfer-preprocessed-512\boat\boat6-bear1.png
googlenet,1,366,0,knife,boat,366,../stimuli/style-transfer-preprocessed-512\boat\boat6-bicycle2.png
googlenet,1,367,0,knife,boat,367,../stimuli/style-transfer-preprocessed-512\boat\boat6-bottle2.png
googlenet,1,368,0,keyboard,boat,368,../stimuli/style-transfer-preprocessed-512\boat\boat6-car1.png
googlenet,1,369,0,clock,boat,369,../stimuli/style-transfer-preprocessed-512\boat\boat6-cat1.png
googlenet,1,370,0,clock,boat,370,../stimuli/style-transfer-preprocessed-512\boat\boat6-clock2.png
googlenet,1,371,0,clock,boat,371,../stimuli/style-transfer-preprocessed-512\boat\boat6-dog1.png
googlenet,1,372,0,bottle,boat,372,../stimuli/style-transfer-preprocessed-512\boat\boat6-elephant2.png
googlenet,1,373,0,bottle,boat,373,../stimuli/style-transfer-preprocessed-512\boat\boat6-knife2.png
googlenet,1,374,0,knife,boat,374,../stimuli/style-transfer-preprocessed-512\boat\boat6-truck3.png
googlenet,1,375,0,bottle,boat,375,../stimuli/style-transfer-preprocessed-512\boat\boat7-boat2.png
googlenet,1,376,0,cat,boat,376,../stimuli/style-transfer-preprocessed-512\boat\boat7-bottle1.png
googlenet,1,377,0,clock,boat,377,../stimuli/style-transfer-preprocessed-512\boat\boat7-cat3.png
googlenet,1,378,0,oven,boat,378,../stimuli/style-transfer-preprocessed-512\boat\boat7-chair1.png
googlenet,1,379,0,knife,boat,379,../stimuli/style-transfer-preprocessed-512\boat\boat7-clock3.png
googlenet,1,380,0,oven,boat,380,../stimuli/style-transfer-preprocessed-512\boat\boat7-elephant3.png
googlenet,1,381,0,knife,boat,381,../stimuli/style-transfer-preprocessed-512\boat\boat7-keyboard3.png
googlenet,1,382,0,oven,boat,382,../stimuli/style-transfer-preprocessed-512\boat\boat7-oven3.png
googlenet,1,383,0,oven,boat,383,../stimuli/style-transfer-preprocessed-512\boat\boat7-truck2.png
googlenet,1,384,0,elephant,boat,384,../stimuli/style-transfer-preprocessed-512\boat\boat8-bird2.png
googlenet,1,385,0,clock,boat,385,../stimuli/style-transfer-preprocessed-512\boat\boat8-bottle1.png
googlenet,1,386,0,bottle,boat,386,../stimuli/style-transfer-preprocessed-512\boat\boat8-dog3.png
googlenet,1,387,0,clock,boat,387,../stimuli/style-transfer-preprocessed-512\boat\boat8-elephant1.png
googlenet,1,388,0,cat,boat,388,../stimuli/style-transfer-preprocessed-512\boat\boat8-knife1.png
googlenet,1,389,0,clock,boat,389,../stimuli/style-transfer-preprocessed-512\boat\boat8-oven1.png
googlenet,1,390,0,clock,boat,390,../stimuli/style-transfer-preprocessed-512\boat\boat8-truck2.png
googlenet,1,391,0,clock,boat,391,../stimuli/style-transfer-preprocessed-512\boat\boat9-airplane2.png
googlenet,1,392,0,knife,boat,392,../stimuli/style-transfer-preprocessed-512\boat\boat9-bear3.png
googlenet,1,393,0,bottle,boat,393,../stimuli/style-transfer-preprocessed-512\boat\boat9-bird1.png
googlenet,1,394,0,bottle,boat,394,../stimuli/style-transfer-preprocessed-512\boat\boat9-boat3.png
googlenet,1,395,0,cat,boat,395,../stimuli/style-transfer-preprocessed-512\boat\boat9-cat3.png
googlenet,1,396,0,bottle,boat,396,../stimuli/style-transfer-preprocessed-512\boat\boat9-chair2.png
googlenet,1,397,0,car,boat,397,../stimuli/style-transfer-preprocessed-512\boat\boat9-clock1.png
googlenet,1,398,0,clock,boat,398,../stimuli/style-transfer-preprocessed-512\boat\boat9-dog2.png
googlenet,1,399,0,knife,boat,399,../stimuli/style-transfer-preprocessed-512\boat\boat9-keyboard2.png
googlenet,1,400,0,bottle,boat,400,../stimuli/style-transfer-preprocessed-512\boat\boat9-knife2.png
googlenet,1,401,0,keyboard,bottle,401,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-bear1.png
googlenet,1,402,0,oven,bottle,402,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-bird3.png
googlenet,1,403,0,oven,bottle,403,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-car1.png
googlenet,1,404,0,elephant,bottle,404,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-cat3.png
googlenet,1,405,0,bottle,bottle,405,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-chair2.png
googlenet,1,406,0,clock,bottle,406,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-clock1.png
googlenet,1,407,0,knife,bottle,407,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-dog2.png
googlenet,1,408,0,bottle,bottle,408,../stimuli/style-transfer-preprocessed-512\bottle\bottle1-keyboard3.png
googlenet,1,409,0,clock,bottle,409,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-bear2.png
googlenet,1,410,0,bottle,bottle,410,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-boat3.png
googlenet,1,411,0,keyboard,bottle,411,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-car1.png
googlenet,1,412,0,bear,bottle,412,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-clock2.png
googlenet,1,413,0,bottle,bottle,413,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-dog1.png
googlenet,1,414,0,clock,bottle,414,../stimuli/style-transfer-preprocessed-512\bottle\bottle10-truck3.png
googlenet,1,415,0,knife,bottle,415,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-bottle3.png
googlenet,1,416,0,bottle,bottle,416,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-car2.png
googlenet,1,417,0,keyboard,bottle,417,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-chair3.png
googlenet,1,418,0,clock,bottle,418,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-clock1.png
googlenet,1,419,0,bottle,bottle,419,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-elephant1.png
googlenet,1,420,0,elephant,bottle,420,../stimuli/style-transfer-preprocessed-512\bottle\bottle2-knife3.png
googlenet,1,421,0,knife,bottle,421,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-airplane2.png
googlenet,1,422,0,bottle,bottle,422,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bear2.png
googlenet,1,423,0,bottle,bottle,423,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bicycle3.png
googlenet,1,424,0,knife,bottle,424,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bird1.png
googlenet,1,425,0,cat,bottle,425,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-boat3.png
googlenet,1,426,0,knife,bottle,426,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-bottle3.png
googlenet,1,427,0,knife,bottle,427,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-cat3.png
googlenet,1,428,0,knife,bottle,428,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-chair3.png
googlenet,1,429,0,bottle,bottle,429,../stimuli/style-transfer-preprocessed-512\bottle\bottle3-knife3.png
googlenet,1,430,0,airplane,bottle,430,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-airplane1.png
googlenet,1,431,0,knife,bottle,431,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-bicycle1.png
googlenet,1,432,0,knife,bottle,432,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-car3.png
googlenet,1,433,0,bottle,bottle,433,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-dog2.png
googlenet,1,434,0,bottle,bottle,434,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-oven2.png
googlenet,1,435,0,airplane,bottle,435,../stimuli/style-transfer-preprocessed-512\bottle\bottle4-truck1.png
googlenet,1,436,0,bottle,bottle,436,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-airplane1.png
googlenet,1,437,0,oven,bottle,437,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-bird3.png
googlenet,1,438,0,keyboard,bottle,438,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-boat1.png
googlenet,1,439,0,clock,bottle,439,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-cat1.png
googlenet,1,440,0,oven,bottle,440,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-chair1.png
googlenet,1,441,0,clock,bottle,441,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-clock3.png
googlenet,1,442,0,knife,bottle,442,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-elephant1.png
googlenet,1,443,0,clock,bottle,443,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-keyboard2.png
googlenet,1,444,0,chair,bottle,444,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-knife1.png
googlenet,1,445,0,oven,bottle,445,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-oven2.png
googlenet,1,446,0,knife,bottle,446,../stimuli/style-transfer-preprocessed-512\bottle\bottle5-truck1.png
googlenet,1,447,0,oven,bottle,447,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-airplane1.png
googlenet,1,448,0,knife,bottle,448,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bear2.png
googlenet,1,449,0,knife,bottle,449,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bicycle3.png
googlenet,1,450,0,knife,bottle,450,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bird1.png
googlenet,1,451,0,knife,bottle,451,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-boat3.png
googlenet,1,452,0,bottle,bottle,452,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-bottle3.png
googlenet,1,453,0,chair,bottle,453,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-chair2.png
googlenet,1,454,0,clock,bottle,454,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-dog3.png
googlenet,1,455,0,clock,bottle,455,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-knife3.png
googlenet,1,456,0,knife,bottle,456,../stimuli/style-transfer-preprocessed-512\bottle\bottle6-oven3.png
googlenet,1,457,0,oven,bottle,457,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-airplane3.png
googlenet,1,458,0,bottle,bottle,458,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-bear1.png
googlenet,1,459,0,bottle,bottle,459,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-boat3.png
googlenet,1,460,0,clock,bottle,460,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-cat2.png
googlenet,1,461,0,bottle,bottle,461,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-clock1.png
googlenet,1,462,0,clock,bottle,462,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-elephant2.png
googlenet,1,463,0,keyboard,bottle,463,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-keyboard2.png
googlenet,1,464,0,clock,bottle,464,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-oven2.png
googlenet,1,465,0,knife,bottle,465,../stimuli/style-transfer-preprocessed-512\bottle\bottle7-truck2.png
googlenet,1,466,0,cat,bottle,466,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-bicycle1.png
googlenet,1,467,0,keyboard,bottle,467,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-bird1.png
googlenet,1,468,0,clock,bottle,468,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-bottle3.png
googlenet,1,469,0,clock,bottle,469,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-dog2.png
googlenet,1,470,0,boat,bottle,470,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-elephant3.png
googlenet,1,471,0,clock,bottle,471,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-keyboard3.png
googlenet,1,472,0,clock,bottle,472,../stimuli/style-transfer-preprocessed-512\bottle\bottle8-knife1.png
googlenet,1,473,0,bottle,bottle,473,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-bicycle1.png
googlenet,1,474,0,keyboard,bottle,474,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-bottle1.png
googlenet,1,475,0,bottle,bottle,475,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-car3.png
googlenet,1,476,0,clock,bottle,476,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-cat2.png
googlenet,1,477,0,chair,bottle,477,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-elephant2.png
googlenet,1,478,0,oven,bottle,478,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-keyboard1.png
googlenet,1,479,0,keyboard,bottle,479,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-oven2.png
googlenet,1,480,0,clock,bottle,480,../stimuli/style-transfer-preprocessed-512\bottle\bottle9-truck1.png
googlenet,1,481,0,elephant,car,481,../stimuli/style-transfer-preprocessed-512\car\car1-airplane1.png
googlenet,1,482,0,clock,car,482,../stimuli/style-transfer-preprocessed-512\car\car1-car2.png
googlenet,1,483,0,oven,car,483,../stimuli/style-transfer-preprocessed-512\car\car1-chair3.png
googlenet,1,484,0,bear,car,484,../stimuli/style-transfer-preprocessed-512\car\car1-clock2.png
googlenet,1,485,0,chair,car,485,../stimuli/style-transfer-preprocessed-512\car\car1-dog2.png
googlenet,1,486,0,knife,car,486,../stimuli/style-transfer-preprocessed-512\car\car1-keyboard2.png
googlenet,1,487,0,oven,car,487,../stimuli/style-transfer-preprocessed-512\car\car1-oven3.png
googlenet,1,488,0,clock,car,488,../stimuli/style-transfer-preprocessed-512\car\car10-bicycle2.png
googlenet,1,489,0,knife,car,489,../stimuli/style-transfer-preprocessed-512\car\car10-bottle3.png
googlenet,1,490,0,chair,car,490,../stimuli/style-transfer-preprocessed-512\car\car10-car1.png
googlenet,1,491,0,knife,car,491,../stimuli/style-transfer-preprocessed-512\car\car10-chair1.png
googlenet,1,492,0,clock,car,492,../stimuli/style-transfer-preprocessed-512\car\car10-dog1.png
googlenet,1,493,0,clock,car,493,../stimuli/style-transfer-preprocessed-512\car\car10-elephant2.png
googlenet,1,494,0,bottle,car,494,../stimuli/style-transfer-preprocessed-512\car\car10-keyboard2.png
googlenet,1,495,0,bottle,car,495,../stimuli/style-transfer-preprocessed-512\car\car2-bird3.png
googlenet,1,496,0,bottle,car,496,../stimuli/style-transfer-preprocessed-512\car\car2-car3.png
googlenet,1,497,0,clock,car,497,../stimuli/style-transfer-preprocessed-512\car\car2-cat3.png
googlenet,1,498,0,keyboard,car,498,../stimuli/style-transfer-preprocessed-512\car\car2-chair1.png
googlenet,1,499,0,clock,car,499,../stimuli/style-transfer-preprocessed-512\car\car2-knife3.png
googlenet,1,500,0,knife,car,500,../stimuli/style-transfer-preprocessed-512\car\car3-airplane3.png
googlenet,1,501,0,bottle,car,501,../stimuli/style-transfer-preprocessed-512\car\car3-bird2.png
googlenet,1,502,0,clock,car,502,../stimuli/style-transfer-preprocessed-512\car\car3-boat1.png
googlenet,1,503,0,bottle,car,503,../stimuli/style-transfer-preprocessed-512\car\car3-bottle3.png
googlenet,1,504,0,bottle,car,504,../stimuli/style-transfer-preprocessed-512\car\car3-dog2.png
googlenet,1,505,0,bottle,car,505,../stimuli/style-transfer-preprocessed-512\car\car3-elephant3.png
googlenet,1,506,0,knife,car,506,../stimuli/style-transfer-preprocessed-512\car\car3-oven3.png
googlenet,1,507,0,knife,car,507,../stimuli/style-transfer-preprocessed-512\car\car3-truck1.png
googlenet,1,508,0,bottle,car,508,../stimuli/style-transfer-preprocessed-512\car\car4-bear3.png
googlenet,1,509,0,elephant,car,509,../stimuli/style-transfer-preprocessed-512\car\car4-bicycle3.png
googlenet,1,510,0,bottle,car,510,../stimuli/style-transfer-preprocessed-512\car\car4-bird1.png
googlenet,1,511,0,bottle,car,511,../stimuli/style-transfer-preprocessed-512\car\car4-boat1.png
googlenet,1,512,0,knife,car,512,../stimuli/style-transfer-preprocessed-512\car\car4-bottle1.png
