subj,session,trial,rt,object_response,category,condition,imagename
resnet50_trained_on_SIN,1,216,0,cat,bicycle,216,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-cat1.png
resnet50_trained_on_SIN,1,217,0,bicycle,bicycle,217,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-dog2.png
resnet50_trained_on_SIN,1,218,0,bicycle,bicycle,218,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-bear2.png
resnet50_trained_on_SIN,1,219,0,bicycle,bicycle,219,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-bicycle2.png
resnet50_trained_on_SIN,1,220,0,bicycle,bicycle,220,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-cat1.png
resnet50_trained_on_SIN,1,221,0,bicycle,bicycle,221,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-clock3.png
resnet50_trained_on_SIN,1,222,0,bicycle,bicycle,222,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-elephant2.png
resnet50_trained_on_SIN,1,223,0,bicycle,bicycle,223,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-knife2.png
resnet50_trained_on_SIN,1,224,0,bicycle,bicycle,224,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-oven1.png
resnet50_trained_on_SIN,1,225,0,bicycle,bicycle,225,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-truck3.png
resnet50_trained_on_SIN,1,226,0,bicycle,bicycle,226,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-bear2.png
resnet50_trained_on_SIN,1,227,0,bicycle,bicycle,227,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-bird2.png
resnet50_trained_on_SIN,1,228,0,bicycle,bicycle,228,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-boat1.png
resnet50_trained_on_SIN,1,229,0,bicycle,bicycle,229,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-chair2.png
resnet50_trained_on_SIN,1,230,0,bicycle,bicycle,230,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-clock3.png
resnet50_trained_on_SIN,1,231,0,bicycle,bicycle,231,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-truck1.png
resnet50_trained_on_SIN,1,232,0,bicycle,bicycle,232,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-airplane2.png
resnet50_trained_on_SIN,1,233,0,keyboard,bicycle,233,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-bear1.png
resnet50_trained_on_SIN,1,234,0,clock,bicycle,234,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-bird3.png
resnet50_trained_on_SIN,1,235,0,bicycle,bicycle,235,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-bottle1.png
resnet50_trained_on_SIN,1,236,0,bicycle,bicycle,236,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-car1.png
resnet50_trained_on_SIN,1,237,0,keyboard,bicycle,237,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-cat3.png
resnet50_trained_on_SIN,1,238,0,bicycle,bicycle,238,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-chair1.png
resnet50_trained_on_SIN,1,239,0,clock,bicycle,239,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-keyboard3.png
resnet50_trained_on_SIN,1,240,0,bicycle,bicycle,240,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-knife3.png
resnet50_trained_on_SIN,1,241,0,truck,bird,241,../stimuli/style-transfer-preprocessed-512/bird/bird1-airplane2.png
resnet50_trained_on_SIN,1,242,0,bird,bird,242,../stimuli/style-transfer-preprocessed-512/bird/bird1-bear1.png
resnet50_trained_on_SIN,1,243,0,bicycle,bird,243,../stimuli/style-transfer-preprocessed-512/bird/bird1-bicycle2.png
resnet50_trained_on_SIN,1,244,0,oven,bird,244,../stimuli/style-transfer-preprocessed-512/bird/bird1-boat1.png
resnet50_trained_on_SIN,1,245,0,truck,bird,245,../stimuli/style-transfer-preprocessed-512/bird/bird1-chair2.png
resnet50_trained_on_SIN,1,246,0,clock,bird,246,../stimuli/style-transfer-preprocessed-512/bird/bird1-clock3.png
resnet50_trained_on_SIN,1,247,0,elephant,bird,247,../stimuli/style-transfer-preprocessed-512/bird/bird1-elephant2.png
resnet50_trained_on_SIN,1,248,0,dog,bird,248,../stimuli/style-transfer-preprocessed-512/bird/bird1-keyboard3.png
resnet50_trained_on_SIN,1,249,0,bird,bird,249,../stimuli/style-transfer-preprocessed-512/bird/bird1-knife3.png
resnet50_trained_on_SIN,1,250,0,airplane,bird,250,../stimuli/style-transfer-preprocessed-512/bird/bird1-oven1.png
resnet50_trained_on_SIN,1,251,0,bottle,bird,251,../stimuli/style-transfer-preprocessed-512/bird/bird1-truck1.png
resnet50_trained_on_SIN,1,252,0,bear,bird,252,../stimuli/style-transfer-preprocessed-512/bird/bird10-bear2.png
resnet50_trained_on_SIN,1,253,0,clock,bird,253,../stimuli/style-transfer-preprocessed-512/bird/bird10-bicycle1.png
resnet50_trained_on_SIN,1,254,0,elephant,bird,254,../stimuli/style-transfer-preprocessed-512/bird/bird10-bird2.png
resnet50_trained_on_SIN,1,255,0,dog,bird,255,../stimuli/style-transfer-preprocessed-512/bird/bird10-cat1.png
resnet50_trained_on_SIN,1,256,0,chair,bird,256,../stimuli/style-transfer-preprocessed-512/bird/bird10-chair1.png
resnet50_trained_on_SIN,1,257,0,bicycle,bird,257,../stimuli/style-transfer-preprocessed-512/bird/bird10-clock1.png
resnet50_trained_on_SIN,1,258,0,cat,bird,258,../stimuli/style-transfer-preprocessed-512/bird/bird10-elephant2.png
resnet50_trained_on_SIN,1,259,0,bottle,bird,259,../stimuli/style-transfer-preprocessed-512/bird/bird2-airplane3.png
resnet50_trained_on_SIN,1,260,0,bird,bird,260,../stimuli/style-transfer-preprocessed-512/bird/bird2-bird2.png
resnet50_trained_on_SIN,1,261,0,chair,bird,261,../stimuli/style-transfer-preprocessed-512/bird/bird2-car3.png
resnet50_trained_on_SIN,1,262,0,knife,bird,262,../stimuli/style-transfer-preprocessed-512/bird/bird2-clock3.png
resnet50_trained_on_SIN,1,263,0,bird,bird,263,../stimuli/style-transfer-preprocessed-512/bird/bird2-dog2.png
resnet50_trained_on_SIN,1,264,0,chair,bird,264,../stimuli/style-transfer-preprocessed-512/bird/bird2-knife1.png
resnet50_trained_on_SIN,1,265,0,bird,bird,265,../stimuli/style-transfer-preprocessed-512/bird/bird3-bear3.png
resnet50_trained_on_SIN,1,266,0,bird,bird,266,../stimuli/style-transfer-preprocessed-512/bird/bird3-bird2.png
resnet50_trained_on_SIN,1,267,0,truck,bird,267,../stimuli/style-transfer-preprocessed-512/bird/bird3-boat3.png
resnet50_trained_on_SIN,1,268,0,bottle,bird,268,../stimuli/style-transfer-preprocessed-512/bird/bird3-bottle2.png
resnet50_trained_on_SIN,1,269,0,bird,bird,269,../stimuli/style-transfer-preprocessed-512/bird/bird3-cat1.png
resnet50_trained_on_SIN,1,270,0,bird,bird,270,../stimuli/style-transfer-preprocessed-512/bird/bird3-dog1.png
resnet50_trained_on_SIN,1,271,0,knife,bird,271,../stimuli/style-transfer-preprocessed-512/bird/bird3-knife3.png
resnet50_trained_on_SIN,1,272,0,chair,bird,272,../stimuli/style-transfer-preprocessed-512/bird/bird3-oven1.png
resnet50_trained_on_SIN,1,273,0,oven,bird,273,../stimuli/style-transfer-preprocessed-512/bird/bird3-truck3.png
resnet50_trained_on_SIN,1,274,0,airplane,bird,274,../stimuli/style-transfer-preprocessed-512/bird/bird4-airplane1.png
resnet50_trained_on_SIN,1,275,0,oven,bird,275,../stimuli/style-transfer-preprocessed-512/bird/bird4-bicycle2.png
resnet50_trained_on_SIN,1,276,0,bird,bird,276,../stimuli/style-transfer-preprocessed-512/bird/bird4-cat3.png
resnet50_trained_on_SIN,1,277,0,clock,bird,277,../stimuli/style-transfer-preprocessed-512/bird/bird4-clock1.png
resnet50_trained_on_SIN,1,278,0,dog,bird,278,../stimuli/style-transfer-preprocessed-512/bird/bird4-dog3.png
resnet50_trained_on_SIN,1,279,0,bird,bird,279,../stimuli/style-transfer-preprocessed-512/bird/bird5-airplane3.png
resnet50_trained_on_SIN,1,280,0,bird,bird,280,../stimuli/style-transfer-preprocessed-512/bird/bird5-bear3.png
resnet50_trained_on_SIN,1,281,0,keyboard,bird,281,../stimuli/style-transfer-preprocessed-512/bird/bird5-bicycle1.png
resnet50_trained_on_SIN,1,282,0,bird,bird,282,../stimuli/style-transfer-preprocessed-512/bird/bird5-bird1.png
resnet50_trained_on_SIN,1,283,0,bird,bird,283,../stimuli/style-transfer-preprocessed-512/bird/bird5-car2.png
resnet50_trained_on_SIN,1,284,0,bird,bird,284,../stimuli/style-transfer-preprocessed-512/bird/bird5-cat2.png
resnet50_trained_on_SIN,1,285,0,knife,bird,285,../stimuli/style-transfer-preprocessed-512/bird/bird5-chair1.png
resnet50_trained_on_SIN,1,286,0,bird,bird,286,../stimuli/style-transfer-preprocessed-512/bird/bird5-dog2.png
resnet50_trained_on_SIN,1,287,0,bird,bird,287,../stimuli/style-transfer-preprocessed-512/bird/bird5-keyboard2.png
resnet50_trained_on_SIN,1,288,0,truck,bird,288,../stimuli/style-transfer-preprocessed-512/bird/bird5-oven3.png
resnet50_trained_on_SIN,1,289,0,truck,bird,289,../stimuli/style-transfer-preprocessed-512/bird/bird5-truck2.png
resnet50_trained_on_SIN,1,290,0,knife,bird,290,../stimuli/style-transfer-preprocessed-512/bird/bird6-airplane2.png
resnet50_trained_on_SIN,1,291,0,bicycle,bird,291,../stimuli/style-transfer-preprocessed-512/bird/bird6-boat2.png
resnet50_trained_on_SIN,1,292,0,bottle,bird,292,../stimuli/style-transfer-preprocessed-512/bird/bird6-bottle3.png
resnet50_trained_on_SIN,1,293,0,chair,bird,293,../stimuli/style-transfer-preprocessed-512/bird/bird6-car3.png
resnet50_trained_on_SIN,1,294,0,knife,bird,294,../stimuli/style-transfer-preprocessed-512/bird/bird6-elephant2.png
resnet50_trained_on_SIN,1,295,0,airplane,bird,295,../stimuli/style-transfer-preprocessed-512/bird/bird6-oven1.png
resnet50_trained_on_SIN,1,296,0,chair,bird,296,../stimuli/style-transfer-preprocessed-512/bird/bird6-truck2.png
resnet50_trained_on_SIN,1,297,0,bird,bird,297,../stimuli/style-transfer-preprocessed-512/bird/bird7-bird2.png
resnet50_trained_on_SIN,1,298,0,bicycle,bird,298,../stimuli/style-transfer-preprocessed-512/bird/bird7-boat1.png
resnet50_trained_on_SIN,1,299,0,oven,bird,299,../stimuli/style-transfer-preprocessed-512/bird/bird7-bottle1.png
resnet50_trained_on_SIN,1,300,0,oven,bird,300,../stimuli/style-transfer-preprocessed-512/bird/bird7-car2.png
resnet50_trained_on_SIN,1,301,0,knife,bird,301,../stimuli/style-transfer-preprocessed-512/bird/bird7-cat3.png
resnet50_trained_on_SIN,1,302,0,knife,bird,302,../stimuli/style-transfer-preprocessed-512/bird/bird7-keyboard3.png
resnet50_trained_on_SIN,1,303,0,clock,bird,303,../stimuli/style-transfer-preprocessed-512/bird/bird7-knife2.png
resnet50_trained_on_SIN,1,304,0,truck,bird,304,../stimuli/style-transfer-preprocessed-512/bird/bird7-oven3.png
resnet50_trained_on_SIN,1,305,0,chair,bird,305,../stimuli/style-transfer-preprocessed-512/bird/bird7-truck2.png
resnet50_trained_on_SIN,1,306,0,bird,bird,306,../stimuli/style-transfer-preprocessed-512/bird/bird8-boat3.png
resnet50_trained_on_SIN,1,307,0,oven,bird,307,../stimuli/style-transfer-preprocessed-512/bird/bird8-bottle1.png
resnet50_trained_on_SIN,1,308,0,knife,bird,308,../stimuli/style-transfer-preprocessed-512/bird/bird8-car2.png
resnet50_trained_on_SIN,1,309,0,chair,bird,309,../stimuli/style-transfer-preprocessed-512/bird/bird8-chair1.png
resnet50_trained_on_SIN,1,310,0,bottle,bird,310,../stimuli/style-transfer-preprocessed-512/bird/bird8-clock1.png
resnet50_trained_on_SIN,1,311,0,bird,bird,311,../stimuli/style-transfer-preprocessed-512/bird/bird8-elephant1.png
resnet50_trained_on_SIN,1,312,0,clock,bird,312,../stimuli/style-transfer-preprocessed-512/bird/bird8-keyboard2.png
resnet50_trained_on_SIN,1,313,0,truck,bird,313,../stimuli/style-transfer-preprocessed-512/bird/bird8-knife2.png
resnet50_trained_on_SIN,1,314,0,bird,bird,314,../stimuli/style-transfer-preprocessed-512/bird/bird9-bear3.png
resnet50_trained_on_SIN,1,315,0,bird,bird,315,../stimuli/style-transfer-preprocessed-512/bird/bird9-bicycle3.png
resnet50_trained_on_SIN,1,316,0,bird,bird,316,../stimuli/style-transfer-preprocessed-512/bird/bird9-bottle3.png
resnet50_trained_on_SIN,1,317,0,chair,bird,317,../stimuli/style-transfer-preprocessed-512/bird/bird9-chair1.png
resnet50_trained_on_SIN,1,318,0,bird,bird,318,../stimuli/style-transfer-preprocessed-512/bird/bird9-dog2.png
resnet50_trained_on_SIN,1,319,0,bird,bird,319,../stimuli/style-transfer-preprocessed-512/bird/bird9-elephant2.png
resnet50_trained_on_SIN,1,320,0,bird,bird,320,../stimuli/style-transfer-preprocessed-512/bird/bird9-keyboard1.png
resnet50_trained_on_SIN,1,321,0,oven,boat,321,../stimuli/style-transfer-preprocessed-512/boat/boat1-bear1.png
resnet50_trained_on_SIN,1,322,0,oven,boat,322,../stimuli/style-transfer-preprocessed-512/boat/boat1-bicycle2.png
resnet50_trained_on_SIN,1,323,0,knife,boat,323,../stimuli/style-transfer-preprocessed-512/boat/boat1-bird3.png
resnet50_trained_on_SIN,1,324,0,keyboard,boat,324,../stimuli/style-transfer-preprocessed-512/boat/boat1-car2.png
resnet50_trained_on_SIN,1,325,0,airplane,boat,325,../stimuli/style-transfer-preprocessed-512/boat/boat1-chair3.png
resnet50_trained_on_SIN,1,326,0,keyboard,boat,326,../stimuli/style-transfer-preprocessed-512/boat/boat1-elephant3.png
resnet50_trained_on_SIN,1,327,0,knife,boat,327,../stimuli/style-transfer-preprocessed-512/boat/boat1-keyboard3.png
resnet50_trained_on_SIN,1,328,0,clock,boat,328,../stimuli/style-transfer-preprocessed-512/boat/boat1-oven1.png
resnet50_trained_on_SIN,1,329,0,chair,boat,329,../stimuli/style-transfer-preprocessed-512/boat/boat1-truck3.png
resnet50_trained_on_SIN,1,330,0,bear,boat,330,../stimuli/style-transfer-preprocessed-512/boat/boat10-bear3.png
resnet50_trained_on_SIN,1,331,0,oven,boat,331,../stimuli/style-transfer-preprocessed-512/boat/boat10-boat3.png
resnet50_trained_on_SIN,1,332,0,dog,boat,332,../stimuli/style-transfer-preprocessed-512/boat/boat10-cat1.png
resnet50_trained_on_SIN,1,333,0,car,boat,333,../stimuli/style-transfer-preprocessed-512/boat/boat10-oven1.png
resnet50_trained_on_SIN,1,334,0,boat,boat,334,../stimuli/style-transfer-preprocessed-512/boat/boat10-truck1.png
resnet50_trained_on_SIN,1,335,0,boat,boat,335,../stimuli/style-transfer-preprocessed-512/boat/boat2-airplane1.png
resnet50_trained_on_SIN,1,336,0,cat,boat,336,../stimuli/style-transfer-preprocessed-512/boat/boat2-bear3.png
resnet50_trained_on_SIN,1,337,0,boat,boat,337,../stimuli/style-transfer-preprocessed-512/boat/boat2-bird1.png
resnet50_trained_on_SIN,1,338,0,oven,boat,338,../stimuli/style-transfer-preprocessed-512/boat/boat2-bottle2.png
resnet50_trained_on_SIN,1,339,0,clock,boat,339,../stimuli/style-transfer-preprocessed-512/boat/boat2-keyboard1.png
resnet50_trained_on_SIN,1,340,0,oven,boat,340,../stimuli/style-transfer-preprocessed-512/boat/boat2-oven3.png
resnet50_trained_on_SIN,1,341,0,oven,boat,341,../stimuli/style-transfer-preprocessed-512/boat/boat3-airplane2.png
resnet50_trained_on_SIN,1,342,0,truck,boat,342,../stimuli/style-transfer-preprocessed-512/boat/boat3-bicycle2.png
resnet50_trained_on_SIN,1,343,0,knife,boat,343,../stimuli/style-transfer-preprocessed-512/boat/boat3-car3.png
resnet50_trained_on_SIN,1,344,0,keyboard,boat,344,../stimuli/style-transfer-preprocessed-512/boat/boat3-cat3.png
resnet50_trained_on_SIN,1,345,0,clock,boat,345,../stimuli/style-transfer-preprocessed-512/boat/boat3-chair3.png
resnet50_trained_on_SIN,1,346,0,car,boat,346,../stimuli/style-transfer-preprocessed-512/boat/boat3-clock3.png
resnet50_trained_on_SIN,1,347,0,truck,boat,347,../stimuli/style-transfer-preprocessed-512/boat/boat3-dog3.png
resnet50_trained_on_SIN,1,348,0,oven,boat,348,../stimuli/style-transfer-preprocessed-512/boat/boat3-keyboard2.png
resnet50_trained_on_SIN,1,349,0,bicycle,boat,349,../stimuli/style-transfer-preprocessed-512/boat/boat4-bicycle3.png
resnet50_trained_on_SIN,1,350,0,chair,boat,350,../stimuli/style-transfer-preprocessed-512/boat/boat4-bird1.png
resnet50_trained_on_SIN,1,351,0,oven,boat,351,../stimuli/style-transfer-preprocessed-512/boat/boat4-boat3.png
resnet50_trained_on_SIN,1,352,0,oven,boat,352,../stimuli/style-transfer-preprocessed-512/boat/boat4-bottle2.png
resnet50_trained_on_SIN,1,353,0,car,boat,353,../stimuli/style-transfer-preprocessed-512/boat/boat4-car3.png
resnet50_trained_on_SIN,1,354,0,oven,boat,354,../stimuli/style-transfer-preprocessed-512/boat/boat4-chair2.png
resnet50_trained_on_SIN,1,355,0,bear,boat,355,../stimuli/style-transfer-preprocessed-512/boat/boat4-dog2.png
resnet50_trained_on_SIN,1,356,0,oven,boat,356,../stimuli/style-transfer-preprocessed-512/boat/boat4-elephant2.png
resnet50_trained_on_SIN,1,357,0,oven,boat,357,../stimuli/style-transfer-preprocessed-512/boat/boat4-knife2.png
resnet50_trained_on_SIN,1,358,0,airplane,boat,358,../stimuli/style-transfer-preprocessed-512/boat/boat5-airplane1.png
resnet50_trained_on_SIN,1,359,0,truck,boat,359,../stimuli/style-transfer-preprocessed-512/boat/boat5-bicycle3.png
resnet50_trained_on_SIN,1,360,0,truck,boat,360,../stimuli/style-transfer-preprocessed-512/boat/boat5-boat3.png
resnet50_trained_on_SIN,1,361,0,bicycle,boat,361,../stimuli/style-transfer-preprocessed-512/boat/boat5-car3.png
resnet50_trained_on_SIN,1,362,0,knife,boat,362,../stimuli/style-transfer-preprocessed-512/boat/boat5-clock3.png
resnet50_trained_on_SIN,1,363,0,boat,boat,363,../stimuli/style-transfer-preprocessed-512/boat/boat5-knife2.png
resnet50_trained_on_SIN,1,364,0,car,boat,364,../stimuli/style-transfer-preprocessed-512/boat/boat6-airplane2.png
resnet50_trained_on_SIN,1,365,0,elephant,boat,365,../stimuli/style-transfer-preprocessed-512/boat/boat6-bear1.png
resnet50_trained_on_SIN,1,366,0,bicycle,boat,366,../stimuli/style-transfer-preprocessed-512/boat/boat6-bicycle2.png
resnet50_trained_on_SIN,1,367,0,bottle,boat,367,../stimuli/style-transfer-preprocessed-512/boat/boat6-bottle2.png
resnet50_trained_on_SIN,1,368,0,oven,boat,368,../stimuli/style-transfer-preprocessed-512/boat/boat6-car1.png
resnet50_trained_on_SIN,1,369,0,cat,boat,369,../stimuli/style-transfer-preprocessed-512/boat/boat6-cat1.png
resnet50_trained_on_SIN,1,370,0,oven,boat,370,../stimuli/style-transfer-preprocessed-512/boat/boat6-clock2.png
resnet50_trained_on_SIN,1,371,0,boat,boat,371,../stimuli/style-transfer-preprocessed-512/boat/boat6-dog1.png
resnet50_trained_on_SIN,1,372,0,oven,boat,372,../stimuli/style-transfer-preprocessed-512/boat/boat6-elephant2.png
resnet50_trained_on_SIN,1,373,0,boat,boat,373,../stimuli/style-transfer-preprocessed-512/boat/boat6-knife2.png
resnet50_trained_on_SIN,1,374,0,keyboard,boat,374,../stimuli/style-transfer-preprocessed-512/boat/boat6-truck3.png
resnet50_trained_on_SIN,1,375,0,oven,boat,375,../stimuli/style-transfer-preprocessed-512/boat/boat7-boat2.png
resnet50_trained_on_SIN,1,376,0,keyboard,boat,376,../stimuli/style-transfer-preprocessed-512/boat/boat7-bottle1.png
resnet50_trained_on_SIN,1,377,0,elephant,boat,377,../stimuli/style-transfer-preprocessed-512/boat/boat7-cat3.png
resnet50_trained_on_SIN,1,378,0,chair,boat,378,../stimuli/style-transfer-preprocessed-512/boat/boat7-chair1.png
resnet50_trained_on_SIN,1,379,0,clock,boat,379,../stimuli/style-transfer-preprocessed-512/boat/boat7-clock3.png
resnet50_trained_on_SIN,1,380,0,elephant,boat,380,../stimuli/style-transfer-preprocessed-512/boat/boat7-elephant3.png
resnet50_trained_on_SIN,1,381,0,clock,boat,381,../stimuli/style-transfer-preprocessed-512/boat/boat7-keyboard3.png
resnet50_trained_on_SIN,1,382,0,truck,boat,382,../stimuli/style-transfer-preprocessed-512/boat/boat7-oven3.png
resnet50_trained_on_SIN,1,383,0,truck,boat,383,../stimuli/style-transfer-preprocessed-512/boat/boat7-truck2.png
resnet50_trained_on_SIN,1,384,0,boat,boat,384,../stimuli/style-transfer-preprocessed-512/boat/boat8-bird2.png
resnet50_trained_on_SIN,1,385,0,oven,boat,385,../stimuli/style-transfer-preprocessed-512/boat/boat8-bottle1.png
resnet50_trained_on_SIN,1,386,0,cat,boat,386,../stimuli/style-transfer-preprocessed-512/boat/boat8-dog3.png
resnet50_trained_on_SIN,1,387,0,boat,boat,387,../stimuli/style-transfer-preprocessed-512/boat/boat8-elephant1.png
resnet50_trained_on_SIN,1,388,0,chair,boat,388,../stimuli/style-transfer-preprocessed-512/boat/boat8-knife1.png
resnet50_trained_on_SIN,1,389,0,boat,boat,389,../stimuli/style-transfer-preprocessed-512/boat/boat8-oven1.png
resnet50_trained_on_SIN,1,390,0,boat,boat,390,../stimuli/style-transfer-preprocessed-512/boat/boat8-truck2.png
resnet50_trained_on_SIN,1,391,0,truck,boat,391,../stimuli/style-transfer-preprocessed-512/boat/boat9-airplane2.png
resnet50_trained_on_SIN,1,392,0,bear,boat,392,../stimuli/style-transfer-preprocessed-512/boat/boat9-bear3.png
resnet50_trained_on_SIN,1,393,0,chair,boat,393,../stimuli/style-transfer-preprocessed-512/boat/boat9-bird1.png
resnet50_trained_on_SIN,1,394,0,boat,boat,394,../stimuli/style-transfer-preprocessed-512/boat/boat9-boat3.png
resnet50_trained_on_SIN,1,395,0,keyboard,boat,395,../stimuli/style-transfer-preprocessed-512/boat/boat9-cat3.png
resnet50_trained_on_SIN,1,396,0,boat,boat,396,../stimuli/style-transfer-preprocessed-512/boat/boat9-chair2.png
resnet50_trained_on_SIN,1,397,0,truck,boat,397,../stimuli/style-transfer-preprocessed-512/boat/boat9-clock1.png
resnet50_trained_on_SIN,1,398,0,chair,boat,398,../stimuli/style-transfer-preprocessed-512/boat/boat9-dog2.png
resnet50_trained_on_SIN,1,399,0,oven,boat,399,../stimuli/style-transfer-preprocessed-512/boat/boat9-keyboard2.png
resnet50_trained_on_SIN,1,400,0,keyboard,boat,400,../stimuli/style-transfer-preprocessed-512/boat/boat9-knife2.png
resnet50_trained_on_SIN,1,401,0,elephant,bottle,401,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-bear1.png
resnet50_trained_on_SIN,1,402,0,bottle,bottle,402,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-bird3.png
resnet50_trained_on_SIN,1,403,0,oven,bottle,403,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-car1.png
resnet50_trained_on_SIN,1,404,0,bottle,bottle,404,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-cat3.png
resnet50_trained_on_SIN,1,405,0,oven,bottle,405,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-chair2.png
resnet50_trained_on_SIN,1,406,0,oven,bottle,406,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-clock1.png
resnet50_trained_on_SIN,1,407,0,cat,bottle,407,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-dog2.png
resnet50_trained_on_SIN,1,408,0,bottle,bottle,408,../stimuli/style-transfer-preprocessed-512/bottle/bottle1-keyboard3.png
resnet50_trained_on_SIN,1,409,0,bottle,bottle,409,../stimuli/style-transfer-preprocessed-512/bottle/bottle10-bear2.png
resnet50_trained_on_SIN,1,410,0,truck,bottle,410,../stimuli/style-transfer-preprocessed-512/bottle/bottle10-boat3.png
resnet50_trained_on_SIN,1,411,0,chair,bottle,411,../stimuli/style-transfer-preprocessed-512/bottle/bottle10-car1.png
resnet50_trained_on_SIN,1,412,0,bottle,bottle,412,../stimuli/style-transfer-preprocessed-512/bottle/bottle10-clock2.png
resnet50_trained_on_SIN,1,413,0,dog,bottle,413,../stimuli/style-transfer-preprocessed-512/bottle/bottle10-dog1.png
resnet50_trained_on_SIN,1,414,0,bottle,bottle,414,../stimuli/style-transfer-preprocessed-512/bottle/bottle10-truck3.png
resnet50_trained_on_SIN,1,415,0,bottle,bottle,415,../stimuli/style-transfer-preprocessed-512/bottle/bottle2-bottle3.png
resnet50_trained_on_SIN,1,416,0,oven,bottle,416,../stimuli/style-transfer-preprocessed-512/bottle/bottle2-car2.png
resnet50_trained_on_SIN,1,417,0,chair,bottle,417,../stimuli/style-transfer-preprocessed-512/bottle/bottle2-chair3.png
resnet50_trained_on_SIN,1,418,0,bottle,bottle,418,../stimuli/style-transfer-preprocessed-512/bottle/bottle2-clock1.png
resnet50_trained_on_SIN,1,419,0,bottle,bottle,419,../stimuli/style-transfer-preprocessed-512/bottle/bottle2-elephant1.png
resnet50_trained_on_SIN,1,420,0,bottle,bottle,420,../stimuli/style-transfer-preprocessed-512/bottle/bottle2-knife3.png
resnet50_trained_on_SIN,1,421,0,bottle,bottle,421,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-airplane2.png
resnet50_trained_on_SIN,1,422,0,elephant,bottle,422,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-bear2.png
resnet50_trained_on_SIN,1,423,0,chair,bottle,423,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-bicycle3.png
resnet50_trained_on_SIN,1,424,0,bottle,bottle,424,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-bird1.png
resnet50_trained_on_SIN,1,425,0,bottle,bottle,425,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-boat3.png
resnet50_trained_on_SIN,1,426,0,bottle,bottle,426,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-bottle3.png
resnet50_trained_on_SIN,1,427,0,bottle,bottle,427,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-cat3.png
resnet50_trained_on_SIN,1,428,0,chair,bottle,428,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-chair3.png
resnet50_trained_on_SIN,1,429,0,bottle,bottle,429,../stimuli/style-transfer-preprocessed-512/bottle/bottle3-knife3.png
resnet50_trained_on_SIN,1,430,0,clock,bottle,430,../stimuli/style-transfer-preprocessed-512/bottle/bottle4-airplane1.png
resnet50_trained_on_SIN,1,431,0,oven,bottle,431,../stimuli/style-transfer-preprocessed-512/bottle/bottle4-bicycle1.png
resnet50_trained_on_SIN,1,432,0,chair,bottle,432,../stimuli/style-transfer-preprocessed-512/bottle/bottle4-car3.png
resnet50_trained_on_SIN,1,433,0,bottle,bottle,433,../stimuli/style-transfer-preprocessed-512/bottle/bottle4-dog2.png
resnet50_trained_on_SIN,1,434,0,bottle,bottle,434,../stimuli/style-transfer-preprocessed-512/bottle/bottle4-oven2.png
resnet50_trained_on_SIN,1,435,0,bottle,bottle,435,../stimuli/style-transfer-preprocessed-512/bottle/bottle4-truck1.png
resnet50_trained_on_SIN,1,436,0,bottle,bottle,436,../stimuli/style-transfer-preprocessed-512/bottle/bottle5-airplane1.png
